pkt_len_mean,pkt_rate,flow_duration,dst_port_entropy,payload_entropy,syn_flag_ratio,bytes_per_second,unique_dst_ips,failed_conn_ratio,avg_ttl,label
0.17786561264822134,252.0,0,0.01,0.0,0.0,90.0,255,0.0,64,Normal
387.5,0.16666666666666666,5,0.03,0.0,0.0,185.5,168,0.0,64,Normal
11.807692307692308,25.0,0,0.0,0.0,0.0,1119.0,255,0.0,64,Normal
56.333333333333336,2.0,0,0.0,0.0,0.0,6405.0,255,0.0,64,Normal
101.0,2.0,0,0.01,0.0,0.0,1378.0,255,0.0,64,Normal
751.0,0.03225806451612903,30,0.67,0.0,0.0,182.38709677419354,3,0.0,64,Normal
89.0,1.0,0,0.0,0.0,0.0,2741.0,19,0.0,64,Normal
13.304347826086957,22.0,0,0.0,0.0,0.0,1105.0,255,0.0,64,Normal
147.5,1.0,0,0.0,0.0,0.0,766.0,1,0.0,64,Normal
0.0,260.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,141.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,C2 Beacon
2.5652173913043477,22.0,0,0.05,0.0,0.05,59.0,187,0.0,64,Normal
0.3333333333333333,4.827186715582159e-05,41431,0.26,0.0,0.0,2.4135933577910794e-05,250,1.0,64,Brute Force
0.0,200.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Lateral Movement
0.0,115.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
21.214285714285715,13.0,0,0.0,0.0,0.0,3603.0,255,0.0,64,Normal
0.0,78.0,0,0.06,1.0,1.0,0.0,229,0.0,64,Port Scan
15.333333333333334,2.0,0,0.04,0.0,0.0,176.0,51,0.0,64,Normal
33.57142857142857,6.0,0,0.01,0.0,0.0,1310.0,255,0.0,64,Normal
0.0,61.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Brute Force
3.8181818181818183,10.0,0,0.01,0.0,0.0,84.0,255,0.0,64,Normal
0.275,159.0,0,0.04,0.0,0.0,175.0,84,0.0,64,Normal
25.166666666666668,11.0,0,0.0,0.0,0.0,1075.0,13,0.0,64,Normal
19.933333333333334,14.0,0,0.0,0.0,0.0,2947.0,255,0.0,64,Normal
24.307692307692307,12.0,0,0.0,0.0,0.0,2278.0,12,0.0,64,Normal
0.0,165.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.3684210526315789,75.0,0,0.32,0.0,0.0,28.0,255,0.0,61,Port Scan
0.0,1.0,0,0.27,0.0,0.0,0.0,253,1.0,64,Lateral Movement
70.33333333333333,2.0,0,0.0,0.0,0.0,633.0,20,0.0,64,Normal
73.5,0.0003787878787878788,2639,0.76,0.0,0.0,0.09545454545454546,255,0.0,64,Normal
41.8,4.0,0,0.0,0.0,0.0,16632.0,151,0.0,64,Normal
0.0,72.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Brute Force
11.5,13.0,0,0.0,0.0,0.0,5734.0,13,0.0,64,Normal
0.0,146.0,0,0.12,1.0,1.0,0.0,120,0.0,64,Port Scan
0.0,127.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,30.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
25.428571428571427,6.0,0,0.0,0.0,0.0,4508.0,38,0.0,64,Normal
3374.5,11.0,0,0.7,0.0,0.0,40494.0,101,0.0,64,Normal
0.0,283.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,289.0,0,0.07,1.0,1.0,0.0,149,0.0,64,C2 Beacon
25.636363636363637,10.0,0,0.0,0.0,0.0,1466.0,172,0.0,64,Normal
267.7142857142857,6.0,0,0.06,0.0,0.0,1874.0,78,0.0,64,Normal
0.0,173.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
13.0,1.0,0,0.33,0.0,0.0,26.0,6,0.0,64,Normal
0.0,1.0,0,0.96,1.0,1.0,0.0,228,0.0,64,Port Scan
0.0,44.0,0,0.04,1.0,1.0,0.0,255,0.0,64,C2 Beacon
40.0,0.3333333333333333,2,0.03,0.0,0.0,1347.3333333333333,255,0.0,64,Normal
0.0,98.0,0,0.05,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,128.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
332.0,0.03333333333333333,29,0.43,0.0,0.0,4676.966666666666,7,0.0,64,Normal
0.4666666666666667,59.0,0,0.02,0.0,0.0,28.0,255,0.0,61,Brute Force
0.0,296.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
368.5,1.0,0,0.07,0.0,0.0,1129.0,255,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,Brute Force
0.0,144.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,1.0,0,0.0,0.0,0.0,0.0,19,1.0,64,Normal
0.0,254.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Lateral Movement
119.0,1.0,0,0.0,0.0,0.0,2297.0,1,0.0,64,Normal
0.0,511.0,0,0.91,0.0,0.07,0.0,255,0.93,64,Lateral Movement
25.416666666666668,11.0,0,0.0,0.0,0.0,11127.0,60,0.0,64,Normal
2.015625,511.0,0,0.01,0.0,0.0,1032.0,255,0.0,64,C2 Beacon
39.4,4.0,0,0.0,0.0,0.0,8543.0,4,0.0,64,Normal
0.07692307692307693,12.0,0,0.75,0.0,0.0,1.0,255,0.0,64,Lateral Movement
0.0,133.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,199.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,2.0,0,0.0,0.07,0.5,0.0,5,0.0,64,Normal
13.375,23.0,0,0.0,0.0,0.0,1058.0,255,0.0,64,Normal
0.4326923076923077,103.0,0,0.01,0.0,0.0,90.0,255,0.0,64,Normal
0.0,56.0,3,0.9,0.0,0.04,0.0,255,0.93,64,DDoS
0.0,213.0,0,0.08,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,75.0,0,0.04,1.0,1.0,0.0,255,0.0,64,Port Scan
37.875,7.0,0,0.0,0.0,0.0,3707.0,53,0.0,64,Normal
13.38888888888889,17.0,0,0.0,0.0,0.0,7837.0,17,0.0,64,Normal
0.0,263.0,0,0.09,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,245.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.2828282828282828,98.0,0,0.02,0.0,0.01,28.0,255,0.01,61,DDoS
63.4,4.0,0,0.0,0.0,0.0,74618.0,4,0.0,64,Normal
11.833333333333334,17.0,0,0.0,0.0,0.0,382.0,222,0.0,64,Normal
870.0,1.0,0,0.18,0.0,0.0,2076.0,22,0.0,64,Normal
0.0,138.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,299.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,1.0,0,0.0,0.0,0.0,0.0,24,1.0,64,Normal
11.233333333333333,29.0,0,0.0,0.0,0.0,592.0,141,0.0,64,Normal
0.5238095238095238,83.0,0,0.01,0.0,0.0,116.0,255,0.0,64,Normal
49.666666666666664,5.0,0,0.0,0.0,0.0,8971.0,67,0.0,64,Normal
0.0,36.0,0,0.04,1.0,1.0,0.0,255,0.0,64,DDoS
0.17842323651452283,240.0,0,0.0,0.0,0.0,114.0,255,0.0,64,Normal
0.0,262.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
7.888888888888889,26.0,0,0.0,0.0,0.0,987.0,148,0.0,64,Normal
52.5,1.0,0,0.01,0.0,0.0,252.0,183,0.0,64,Normal
113.0,0.125,7,0.0,0.0,0.0,115.5,1,0.0,64,C2 Beacon
0.0,297.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
1.7491525423728813,294.0,0,0.0,0.0,0.0,520.0,255,0.0,64,Normal
10.235294117647058,33.0,0,0.0,0.0,0.0,1273.0,255,0.0,64,Normal
0.0,246.0,0,0.08,0.0,0.0,0.0,255,1.0,64,DDoS
0.0,27.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
1.5555555555555556,17.0,0,0.04,0.0,0.0,28.0,89,0.0,61,Port Scan
26.0,7.0,0,0.0,0.0,0.0,2993.0,35,0.0,64,Normal
0.0,8.0,0,0.0,0.0,0.0,0.0,11,1.0,64,Normal
16.823529411764707,16.0,0,0.0,0.0,0.0,1474.0,16,0.0,64,Normal
12.0,2.0,0,0.03,0.0,0.0,137.0,183,0.0,64,Normal
0.0,283.0,0,0.05,1.0,1.0,0.0,255,0.0,64,C2 Beacon
1216.0,0.25,3,0.04,0.0,0.0,691.5,74,0.0,64,Normal
9.0,1.0,0,0.0,0.0,0.0,18.0,4,0.0,64,C2 Beacon
38.0,4.0,0,0.0,0.0,0.0,3776.0,22,0.0,64,Normal
14.0,0.08,24,0.01,0.0,0.0,3.36,255,0.0,64,Normal
999.5,1.0,0,0.03,0.0,0.0,2333.0,178,0.0,64,Normal
49.75,3.0,0,0.0,0.0,0.0,987.0,255,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,29,1.0,64,Normal
20.615384615384617,12.0,0,0.0,0.0,0.0,523.0,92,0.0,64,Normal
82.0,0.09090909090909091,21,0.03,0.0,0.0,46.59090909090909,240,0.0,64,Normal
0.4090909090909091,109.0,0,0.0,0.0,0.0,120.0,255,0.0,64,Normal
53.75,3.0,0,0.0,0.0,0.0,2150.0,53,0.0,64,Normal
42.4,4.0,0,0.0,0.0,0.0,2453.0,98,0.0,64,Normal
0.0,230.0,0,0.09,1.0,1.0,0.0,255,0.0,64,Port Scan
67.44444444444444,17.0,0,0.02,0.0,0.0,1214.0,255,0.0,64,Normal
283.5,1.0,0,0.0,0.0,0.0,567.0,1,0.0,64,Normal
0.0,266.0,0,0.07,0.0,0.0,0.0,255,1.0,64,DDoS
345.0,0.034482758620689655,28,0.02,0.0,0.0,95.41379310344827,255,0.0,64,Normal
0.0,242.0,0,0.06,0.0,0.0,0.0,255,1.0,64,Lateral Movement
0.0,14.0,0,0.09,0.0,0.0,0.0,255,0.86,64,Lateral Movement
26.333333333333332,11.0,0,0.0,0.0,0.0,11349.0,255,0.0,64,Normal
127.5,0.5,1,0.0,0.0,0.0,287519.5,66,0.0,64,Normal
17.0,1.0,0,0.02,0.0,0.0,34.0,240,0.0,64,Normal
55.25,3.0,0,0.0,0.0,0.0,37348.0,11,0.0,64,Normal
0.0,126.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,227.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,261.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
1.1390728476821192,452.0,0,0.0,0.0,0.0,520.0,255,0.0,64,Normal
3.0714285714285716,167.0,0,0.0,0.0,0.0,520.0,167,0.0,64,Normal
2.015625,511.0,0,0.01,0.0,0.0,1032.0,255,0.0,64,Lateral Movement
0.0,57.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,1.0,0,1.0,0.0,0.0,4.0,18,0.0,64,Brute Force
0.0,69.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
83.0,3.0,0,0.0,0.0,0.0,7032.0,180,0.0,64,Normal
55.166666666666664,5.0,0,0.0,0.0,0.0,685.0,44,0.0,64,Normal
23.214285714285715,13.0,0,0.0,0.08,0.08,1484.0,255,0.0,64,Normal
20.90909090909091,10.0,0,0.0,0.0,0.0,1173.0,108,0.0,64,Normal
7.59375,31.0,0,0.0,0.0,0.0,852.0,239,0.0,64,Normal
22.6,9.0,0,0.0,0.0,0.0,7590.0,11,0.0,64,Normal
0.0,184.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.8627450980392157,50.0,0,0.01,0.0,0.0,171.0,255,0.0,64,Normal
14.25,23.0,0,0.0,0.0,0.0,795.0,255,0.0,64,Normal
80.0,1.0,0,0.0,0.0,0.0,3163.0,12,0.0,64,Normal
73.0,0.00016090104585679806,6214,0.48,0.0,0.0,0.04038616251005631,255,0.0,64,Normal
0.0,245.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,217.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,292.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
61.2,4.0,0,0.02,0.0,0.0,3004.0,255,0.0,64,Normal
19.083333333333332,11.0,0,0.0,0.0,0.0,1261.0,32,0.0,64,Normal
7.928571428571429,27.0,0,0.0,0.0,0.0,946.0,87,0.0,64,Normal
0.20093457943925233,213.0,0,0.0,0.0,0.0,86.0,255,0.0,64,Normal
0.0,296.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,37.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,234.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
313.0,1.0,0,0.07,0.0,0.0,1014.0,255,0.0,64,Normal
33.833333333333336,5.0,0,0.0,0.0,0.0,4307.0,49,0.0,64,Normal
70.5,3.0,0,0.0,0.0,0.0,4184.0,13,0.0,64,Normal
66.33333333333333,2.0,0,0.0,0.0,0.0,2643.0,11,0.0,64,Normal
0.17120622568093385,256.0,0,0.01,0.0,0.0,114.0,255,0.0,64,Normal
27.77777777777778,8.0,0,0.0,0.0,0.0,1965.0,39,0.0,64,Normal
33.7,9.0,0,0.0,0.0,0.0,3562.0,70,0.0,64,Normal
19.8,9.0,0,0.0,0.0,0.0,4910.0,120,0.0,64,Normal
74.0,2.0,0,0.0,0.5,0.5,2668.0,255,0.0,64,Normal
0.0,82.0,0,0.05,0.0,0.0,0.0,255,1.0,64,C2 Beacon
0.0,1.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,267.0,0,0.05,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,112.0,0,0.06,0.0,0.0,0.0,255,1.0,64,C2 Beacon
0.0,121.0,0,0.04,1.0,1.0,0.0,255,0.0,64,Lateral Movement
4.0,1.0,0,0.0,0.0,0.0,8.0,1,0.0,64,C2 Beacon
0.2866666666666667,149.0,0,0.01,0.0,0.0,86.0,255,0.0,64,Normal
0.6197183098591549,70.0,0,0.0,0.0,0.0,173.0,255,0.0,64,Normal
19.0,14.0,0,0.0,0.0,0.0,6254.0,14,0.0,64,Normal
233.0,2.0,0,0.64,0.0,0.0,1034.0,255,0.0,64,Normal
10690.4,4.0,0,0.0,0.0,0.0,60752.0,255,0.25,64,DDoS
35.0,2.0,0,0.18,0.0,0.0,250.0,17,0.0,64,Normal
5.25,7.0,0,0.01,0.0,0.0,84.0,255,0.0,64,Normal
0.0,171.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
6.5,45.0,0,0.0,0.0,0.0,12914.0,255,0.0,64,Normal
33.714285714285715,6.0,0,0.0,0.0,0.0,3290.0,48,0.0,64,Normal
35.0,0.15384615384615385,12,0.01,0.0,0.0,19.307692307692307,202,0.0,64,Normal
98.5,1.0,0,0.0,0.0,0.0,5987.0,255,0.0,64,Normal
60.666666666666664,2.0,0,0.01,0.0,0.0,182.0,255,0.0,64,Normal
10.0,2.0,0,0.0,0.0,0.0,30.0,230,0.0,64,Normal
0.07692307692307693,12.0,0,0.07,0.0,0.0,1.0,255,0.0,64,C2 Beacon
2.019569471624266,510.0,0,0.02,0.0,0.0,1032.0,255,0.0,64,C2 Beacon
0.0,219.0,0,0.06,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,254.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
16.0,1.0,0,0.04,0.0,0.0,32.0,156,0.0,64,Normal
0.0,268.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Port Scan
0.0,222.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Lateral Movement
3.12,24.0,0,0.01,0.0,0.0,78.0,255,0.0,64,Normal
0.0,299.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,29.0,0,0.06,0.0,0.0,0.0,255,1.0,64,DDoS
39.875,7.0,0,0.0,0.0,0.0,1050.0,11,0.0,64,Normal
16.0,13.0,0,0.0,0.0,0.0,1671.0,77,0.0,64,Normal
41.8,4.0,0,0.0,0.2,0.25,2617.0,255,0.0,64,Normal
14.647058823529411,16.0,0,0.0,0.0,0.0,2560.0,203,0.0,64,Normal
731539.6666666666,0.6666666666666666,2,0.18,0.0,0.0,731539.6666666666,11,0.0,64,Normal
4.0,1.0,0,0.0,0.0,0.0,8.0,3,0.0,64,C2 Beacon
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,DDoS
0.0,100.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,1.0,0,0.0,0.0,0.0,0.0,7,1.0,64,Normal
0.0,111.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,224.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.3333333333333333,0.00022084805653710247,9055,0.74,0.0,0.0,0.00011042402826855124,255,1.0,64,Port Scan
8184.5,1.0,0,0.67,0.0,0.0,16756.0,255,0.0,64,Normal
320.5,1.0,0,0.0,0.0,0.0,641.0,5,0.0,64,Normal
1.0855949895615866,478.0,0,0.0,0.0,0.0,520.0,131,0.0,64,Lateral Movement
0.3333333333333333,4.86215782564302e-05,41133,0.31,0.0,0.0,2.43107891282151e-05,255,1.0,64,Brute Force
1740.0,3.850596842510589e-05,25969,0.08,0.0,0.0,0.489102810935695,38,1.0,64,Normal
0.0,242.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
52.0,1.0,0,0.01,0.0,0.0,104.0,255,0.0,64,Normal
512.0,9.86679822397632e-05,10134,0.02,0.0,0.0,0.31820424272323633,255,0.0,64,Brute Force
0.0,227.0,0,0.08,1.0,1.0,0.0,255,0.0,64,C2 Beacon
42.0,6.0,0,0.0,0.0,0.0,993.0,18,0.0,64,Normal
1465.0,10.0,0,0.02,0.0,0.0,16115.0,202,0.0,64,Normal
59.8,4.0,0,0.0,0.0,0.0,8485.0,4,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,0.0,59,1.0,64,Normal
17.470588235294116,16.0,0,0.0,0.0,0.0,4970.0,255,0.0,64,Normal
0.34146341463414637,81.0,0,0.29,0.0,0.0,28.0,255,0.0,61,DDoS
0.0,253.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Lateral Movement
45.5,1.0,0,0.01,0.0,0.0,91.0,135,0.0,64,Normal
0.0,105.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,288.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
611.0,0.3333333333333333,2,0.02,0.0,0.0,1224.3333333333333,255,0.0,64,DDoS
0.0,124.0,0,0.53,0.0,0.01,0.0,249,0.94,64,Port Scan
48.666666666666664,0.00041211621677313,4852,0.67,0.0,0.0,0.05172058520502782,9,0.0,64,Normal
2.875,15.0,0,0.0,0.0,0.0,92.0,255,0.0,64,Normal
22.5,13.0,0,0.0,0.0,0.0,496.0,255,0.0,64,Normal
0.0,110.0,0,0.09,1.0,1.0,0.0,255,0.0,64,Lateral Movement
13.352941176470589,16.0,0,0.0,0.0,0.0,482.0,255,0.0,64,Normal
0.0,145.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
100.5,1.0,0,0.05,0.0,0.0,201.0,77,0.0,64,Normal
0.0,280.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
401.0,1.0,0,0.03,0.0,0.0,1138.0,120,0.0,64,Normal
0.0,223.0,0,0.08,0.0,0.0,0.0,255,1.0,64,Brute Force
0.0,179.0,0,0.85,0.0,0.11,0.0,255,0.88,64,Brute Force
5262.0,3.0,0,0.0,0.0,0.0,29362.0,94,0.33,64,Brute Force
61.4,4.0,0,0.0,0.0,0.0,4062.0,159,0.0,64,Normal
0.0,148.0,0,0.07,0.0,0.0,0.0,255,1.0,64,C2 Beacon
0.6027397260273972,72.0,0,0.02,0.0,0.0,173.0,248,0.0,64,Normal
0.0,111.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
4.0,1.0,0,0.0,0.0,0.0,8.0,2,0.0,64,DDoS
0.0,123.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Brute Force
0.0,273.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Port Scan
0.0,202.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,290.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
29.818181818181817,10.0,0,0.0,0.0,0.0,1696.0,77,0.0,64,Normal
0.0,145.0,0,0.04,1.0,1.0,0.0,255,0.0,64,DDoS
113.0,2.0,0,0.0,0.0,0.0,1958.0,18,0.0,64,Normal
0.0,254.0,0,0.06,0.0,0.0,0.0,255,1.0,64,C2 Beacon
0.0,1.0,0,0.0,0.0,0.0,0.0,3,1.0,64,Normal
13.782608695652174,22.0,0,0.0,0.0,0.0,1609.0,22,0.0,64,Normal
33.42857142857143,6.0,0,0.02,0.0,0.0,2473.0,255,0.0,64,Normal
9.346153846153847,25.0,0,0.0,0.0,0.0,766.0,255,0.0,64,Normal
0.0,170.0,0,0.08,0.0,0.0,0.0,255,1.0,64,Port Scan
3.0,25.0,0,0.01,0.0,0.0,78.0,255,0.0,64,Normal
0.0,106.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Lateral Movement
0.0,86.0,0,0.07,1.0,1.0,0.0,255,0.0,64,DDoS
48.666666666666664,0.0011467889908256881,1743,0.63,0.0,0.0,0.14392201834862386,255,0.0,64,Normal
0.0,261.0,0,0.08,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.2972972972972973,147.0,0,0.01,0.0,0.0,88.0,255,0.0,64,Normal
0.0,107.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
75.66666666666667,2.0,0,0.0,0.0,0.0,2198.0,126,0.0,64,Normal
56.0,3.0,0,0.0,0.0,0.0,3348.0,3,0.0,64,Normal
1310.0,1.0,0,0.02,0.0,0.0,2946.0,255,0.0,64,Normal
18.88888888888889,17.0,0,0.0,0.0,0.0,625.0,255,0.0,64,Normal
17.818181818181817,10.0,0,0.0,0.0,0.0,977.0,22,0.0,64,Normal
0.34328358208955223,133.0,0,0.0,0.0,0.0,126.0,255,0.0,64,Normal
0.0,1.0,0,0.0,0.0,0.0,4.0,25,0.0,64,Normal
11.222222222222221,17.0,0,0.0,0.0,0.0,1921.0,50,0.0,64,Normal
130.0,1.0,0,0.0,0.0,0.0,22628.0,27,0.0,64,Normal
213.66666666666666,2.0,0,0.07,0.0,0.0,641.0,69,0.0,64,Normal
0.0,129.0,0,0.06,0.0,0.0,0.0,204,1.0,64,Brute Force
0.0,122.0,0,0.08,0.0,0.0,0.0,255,1.0,64,DDoS
0.0,108.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,103.0,0,0.09,0.0,0.0,0.0,255,1.0,64,Lateral Movement
0.0,1.0,0,0.76,0.0,0.0,0.0,255,1.0,64,C2 Beacon
0.0,209.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
899.0,1.0,0,0.02,0.0,0.0,2187.0,255,0.0,64,Normal
63.6,4.0,0,0.0,0.0,0.0,4748.0,4,0.0,64,Normal
0.5844155844155844,76.0,0,0.01,0.0,0.0,183.0,255,0.0,64,Normal
0.0,114.0,0,0.08,1.0,1.0,0.0,255,0.0,64,DDoS
1040.5,0.25,3,0.04,0.0,0.0,612.75,77,0.0,64,Normal
30.083333333333332,11.0,0,0.0,0.0,0.0,624.0,255,0.0,64,Normal
0.0,266.0,0,0.06,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,108.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,275.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
115.5,1.0,0,0.0,0.0,0.0,472.0,1,0.0,64,Normal
0.0,117.0,0,0.05,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,111.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Lateral Movement
37.6,4.0,0,0.0,0.0,0.0,501.0,77,0.0,64,Normal
80.0,1.0,0,0.0,0.0,0.0,2906.0,255,0.0,64,Normal
130.5,0.00909090909090909,109,0.0,0.0,0.0,79.9,25,0.0,64,Normal
11.7,29.0,0,0.0,0.0,0.0,1620.0,50,0.0,64,Normal
101.66666666666667,2.0,0,0.01,0.0,0.0,1685.0,255,0.0,64,Normal
24.333333333333332,14.0,0,0.0,0.0,0.0,1235.0,255,0.0,64,Normal
22.181818181818183,10.0,0,0.0,0.0,0.0,2488.0,255,0.0,64,Normal
0.0,230.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Brute Force
0.0,217.0,0,0.08,1.0,1.0,0.0,255,0.0,64,Brute Force
39.666666666666664,5.0,0,0.0,0.0,0.0,2113.0,255,0.0,64,Normal
0.0,267.0,0,0.07,0.0,0.0,0.0,255,1.0,64,Brute Force
64.5,3.0,0,0.0,0.0,0.0,9853.0,255,0.0,64,Normal
0.0,206.0,0,0.07,1.0,1.0,0.0,255,0.0,64,Port Scan
0.0,282.0,0,0.07,1.0,1.0,0.0,255,0.0,64,C2 Beacon
0.0,42.0,1,0.12,0.67,0.77,0.0,255,0.23,64,DDoS
0.0,236.0,0,0.08,0.0,0.0,0.0,255,1.0,64,Port Scan
61.25,3.0,0,0.0,0.18,0.33,2474.0,13,0.0,64,Normal
0.0,69.0,0,0.03,1.0,1.0,0.0,255,0.0,64,C2 Beacon
483.0,0.2,4,0.08,1.0,1.0,275.8,38,0.0,64,Normal
105.0,2.0,0,0.0,0.5,0.5,986.0,130,0.0,64,Normal
0.0,129.0,0,0.11,0.0,0.0,0.0,54,1.0,64,DDoS
0.0,1.0,0,0.0,0.0,0.0,0.0,139,1.0,64,Normal
0.0,128.0,0,0.06,1.0,1.0,0.0,255,0.0,64,Port Scan
467.5,1.0,0,0.05,0.0,0.0,1271.0,96,0.0,64,Normal
0.2072072072072072,221.0,0,0.0,0.0,0.0,118.0,255,0.0,64,Normal
0.058823529411764705,16.0,0,0.37,0.0,0.0,1.0,255,0.0,64,Brute Force
8.5,3.0,0,0.01,0.0,0.0,84.0,255,0.0,64,Normal
22.9,9.0,0,0.0,0.0,0.0,1202.0,9,0.0,64,Normal
7.35,39.0,0,0.0,0.0,0.0,712.0,39,0.0,64,Normal
85.0,2.0,0,0.0,0.0,0.0,510.0,101,0.0,64,Normal
0.0,276.0,0,0.05,1.0,1.0,0.0,255,0.0,64,Brute Force
42.2,4.0,0,0.0,0.0,0.0,40122.0,30,0.0,64,Normal
0.0,249.0,0,0.05,1.0,1.0,0.0,255,0.0,64,DDoS
0.0,203.0,0,0.08,0.0,0.0,0.0,255,1.0,64,Brute Force
4.0,1.0,0,0.0,0.0,0.0,8.0,4,0.0,64,C2 Beacon
493.5,1.0,0,0.02,0.0,0.0,1376.0,180,0.0,64,Normal
0.0,78.0,0,0.02,1.0,1.0,0.0,255,0.0,64,Lateral Movement
296.0,1.0,0,0.01,0.0,0.0,927.0,198,0.0,64,Normal
5.512195121951219,40.0,0,0.0,0.0,0.0,4549.0,40,0.0,64,Normal
111.33333333333333,2.0,0,0.0,0.0,0.0,334.0,8,0.0,64,Port Scan
0.0,21.0,0,0.02,1.0,1.0,0.0,255,0.0,64,DDoS
1102.0,0.5,1,0.02,0.0,0.0,1269.0,232,0.0,64,Normal
59.0,3.0,0,0.01,0.0,0.0,2934.0,255,0.0,64,Normal
4.0,1.0,0,0.04,0.0,0.0,147.0,151,0.0,64,Normal
